species,decimalLatitude,decimalLongitude
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.574,145.7028
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5685,145.7033
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.5873,145.7034
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-17.58,145.6955
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.577,145.3109
Alectura lathami,-16.5842,145.3062
Alectura lathami,-16.5842,145.3062
Alectura lathami,-16.5842,145.3062
Alectura lathami,-16.5842,145.3062
Alectura lathami,-16.5842,145.3062
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.584,145.2994
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5829,145.267
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5727,145.2638
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5641,145.2762
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5563,145.2761
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5507,145.2799
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.5457,145.2823
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.537,145.2882
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5222,145.2673
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5094,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5143,145.2719
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5269,145.278
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5304,145.2886
Alectura lathami,-16.5993,145.2716
Alectura lathami,-16.5993,145.2716
Alectura lathami,-16.5993,145.2716
Alectura lathami,-16.5993,145.2716
Alectura lathami,-16.5993,145.2716
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5939,145.2751
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.5945,145.2849
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.585,145.2903
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
Alectura lathami,-16.5943,145.3392
